client,datetime,method,request,status,size,referer,user_agent,traffic-label,ref,refers,user-agent,encoded_refers,encoded_user-agent,encoded_status,encoded_method
5.211.97.39,2019-01-22 04:10:49+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/browse/furniture/%d9%85%d8%a8%d9%84%d9%85%d8%a7%d9%86,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
69.162.124.234,2019-01-22 04:10:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
31.184.130.52,2019-01-22 04:10:51+03:30,GET,/product/34422,404,32363,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:10:51+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
31.184.130.52,2019-01-22 04:10:53+03:30,GET,/product/34423,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.246,2019-01-22 04:10:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
31.184.130.52,2019-01-22 04:10:55+03:30,GET,/product/34424,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:10:56+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
31.184.130.52,2019-01-22 04:10:57+03:30,GET,/product/34425,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:00+03:30,GET,/product/34426,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:02+03:30,GET,/product/34427,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:04+03:30,GET,/product/34428,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:06+03:30,GET,/product/34429,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:08+03:30,GET,/product/34430,404,32462,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:10+03:30,GET,/product/34431,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:13+03:30,GET,/product/34432,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:15+03:30,GET,/product/34433,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:17+03:30,GET,/product/34434,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:19+03:30,GET,/product/34435,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:21+03:30,GET,/product/34436,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:23+03:30,GET,/product/34437,404,32428,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:11:25+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
31.184.130.52,2019-01-22 04:11:26+03:30,GET,/product/34438,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:28+03:30,GET,/product/34439,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:30+03:30,GET,/product/34440,404,32429,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:32+03:30,GET,/product/34441,404,32461,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:34+03:30,GET,/product/34442,404,33627,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:36+03:30,GET,/product/34443,404,33628,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.184.130.52,2019-01-22 04:11:39+03:30,GET,/product/34444,404,33626,-,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/43.0.2357.124 safari/537.36",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
207.154.254.69,2019-01-22 04:11:58+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117900000,404,0,https://www.zanbil.ir/m/product/32521/62904/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d8%b3%d8%a7%db%8c%d8%af-%d8%a8%d8%a7%db%8c-%d8%b3%d8%a7%db%8c%d8%af-%d8%a8%d9%84%d9%88%d9%85%d8%a8%d8%b1%da%af-%d9%85%d8%af%d9%84-kwd2440e,"mozilla/5.0 (iphone; cpu iphone os 11_0_3 like mac os x) applewebkit/604.1.38 (khtml, like gecko) version/11.0 mobile/15a432 safari/604.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:11:59+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.117.242.204,2019-01-22 04:11:59+03:30,GET,"/filter/b1,p6",302,0,https://www.google.com/,"mozilla/5.0 (linux; android 7.0; lenovo tb-7304n) applewebkit/537.36 (khtml, like gecko) chrome/71.0.3578.99 safari/537.36",2,www.google.com,www.google.com,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",7,4,2,0
172.20.2.174,2019-01-22 04:12:32+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:12:49+03:30,GET,/m/guaranteeDays,500,858,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,8,0
61.219.11.151,2019-01-22 04:12:52+03:30,GET,/,400,166,-,-,0,,,-,0,0,4,0
172.20.2.174,2019-01-22 04:13:06+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:13:40+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:14:13+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
63.143.42.246,2019-01-22 04:14:26+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:14:31+03:30,GET,/product/12931?model=45430,404,33628,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:14:47+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:14:51+03:30,GET,/product/22542/47878/%D8%B3%D8%AA-%D8%B1%D9%88%D8%B4%D9%88%DB%8C%DB%8C-%D9%88-%DA%A9%D8%A7%D8%A8%DB%8C%D9%86%D8%AA-BOOMERANG-%D9%85%D8%AF%D9%84-Renato60,404,33722,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:15:17+03:30,GET,/m/product/12724,404,32413,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
83.121.152.4,2019-01-22 04:15:18+03:30,GET,/product/13157/%D8%AA%D8%B4%DA%A9-%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%DB%8C%D9%88%D8%B1%D8%B1-%D9%85%D8%AF%D9%84-UB53,302,0,https://www.google.com/,"mozilla/5.0 (linux; android 4.4.4; fa-ir; samsung gt-i9300i build/ktu84p) applewebkit/537.36 (khtml, like gecko) version/1.5 chrome/28.0.1500.94 mobile safari/537.36",2,www.google.com,www.google.com,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",7,4,2,0
172.20.2.174,2019-01-22 04:15:21+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:15:32+03:30,GET,/product/3672,404,32428,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
69.162.124.229,2019-01-22 04:15:33+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
63.143.42.242,2019-01-22 04:15:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
69.162.124.234,2019-01-22 04:15:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:15:51+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118080000,404,0,https://www.zanbil.ir/m,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:15:53+03:30,GET,/m/browse/waist-bag,404,33653,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.246,2019-01-22 04:15:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
172.20.2.174,2019-01-22 04:15:55+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
66.249.66.194,2019-01-22 04:16:08+03:30,GET,/browse/animal-models,404,33674,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.2.233.112,2019-01-22 04:16:10+03:30,GET,/m/product/26579/54327/%D8%B1%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D8%B4-%D8%AF%D9%88%D8%A7%D8%B1-%D9%81%DB%8C%D9%84%DB%8C%D9%BE%D8%B3-%D9%85%D8%AF%D9%84-AT620,499,0,https://www.zanbil.ir/m/filter/p5666%2ct146%2cb3?page=1,"mozilla/5.0 (linux; android 6.0.1; sm-j500f build/mmb29m) applewebkit/537.36 (khtml, like gecko) chrome/55.0.2883.91 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,7,0
66.249.66.194,2019-01-22 04:16:18+03:30,GET,/m/browse/trumpets,404,33652,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
91.99.72.15,2019-01-22 04:16:21+03:30,GET,/product/29277/58619/%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%D8%AF%D9%88%D9%82%D9%84%D9%88-Peg-Perego-%D9%85%D8%AF%D9%84-Book-For-Two-Mod-Beige,404,32383,-,"mozilla/5.0 (macintosh; intel mac os x 10_7_3) applewebkit/534.55.3 (khtml, like gecko) version/5.1.3 safari/534.53.10",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:16:29+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
172.20.2.174,2019-01-22 04:17:02+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:17:36+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118260000,404,0,https://www.zanbil.ir/m/product/2287/2589/%da%a9%d8%a8%d8%a7%d8%a8-%d9%be%d8%b2-%d8%a8%d8%b1%d9%82%db%8c-%d9%be%d8%a7%d8%b1%d8%b3-%d8%ae%d8%b2%d8%b1-%d9%85%d8%af%d9%84-bbq2000v,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:17:36+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
174.6.184.180,2019-01-22 04:17:38+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:38+03:30,GET,/apple-touch-icon-120x120.png,404,33661,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:39+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:39+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:40+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:40+03:30,GET,/apple-touch-icon-120x120.png,404,33661,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:41+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
174.6.184.180,2019-01-22 04:17:41+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:17:43+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118260000,404,0,https://www.zanbil.ir/m/browse/dishwasher/%d9%85%d8%a7%d8%b4%db%8c%d9%86-%d8%b8%d8%b1%d9%81%d8%b4%d9%88%db%8c%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:17:53+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118260000,404,0,https://www.zanbil.ir/m/filter/p5%2cb36,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:17:59+03:30,GET,/product/25850/53136/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-Hard-Bopper,404,33723,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 04:18:04+03:30,GET,/product/5846/%D8%A8%D8%AE%D8%A7%D8%B1%D8%B4%D9%88%DB%8C-%D9%85%D8%B9%D9%85%D9%88%D9%84%DB%8C-%D8%AA%DB%8C-%D8%A8%DB%8C-%DA%A9%D9%88-%D9%85%D8%AF%D9%84-SVC-832,404,33713,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 04:18:10+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
37.98.49.55,2019-01-22 04:18:12+03:30,GET,/m/prepareSearch?phrase=Tom+ford,302,0,https://www-zanbil-ir.cdn.ampproject.org/,"mozilla/5.0 (iphone; cpu iphone os 12_1_2 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/12.0 mobile/15e148 safari/604.1",1,www-zanbil-ir.cdn.ampproject.org,www-zanbil-ir.cdn.ampproject.org,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),6,3,2,0
91.251.220.58,2019-01-22 04:18:21+03:30,GET,/,302,0,http://www.ptcnovin.com/viewads/3cz37hv2943bo974d66e3353352o55ze40bh56510167h51659bc54767355147b16d5765v7594d57563o4eeu454bb7363uc496,mozilla/5.0 (android 7.0; mobile; rv:64.0) gecko/64.0 firefox/64.0,1,www.ptcnovin.com,ptcnovin.com,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),4,3,2,0
66.249.66.199,2019-01-22 04:18:21+03:30,GET,/m/product/25641/52825/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%DA%86%D8%A7%DB%8C%D9%85%D8%B2-Meinl-%D9%85%D8%AF%D9%84-CH33HF-Chimes-Percussion-Accessories,404,33732,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:18:23+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548118260000,404,0,https://www.zanbil.ir/m/browse/dishwasher/%d9%85%d8%a7%d8%b4%db%8c%d9%86-%d8%b8%d8%b1%d9%81%d8%b4%d9%88%db%8c%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
83.121.152.4,2019-01-22 04:18:26+03:30,GET,"/filter/p11905,v1%7C%D8%B3%D9%81%D8%A7%D8%B1%D8%B4%DB%8C",302,0,https://www.google.com/,"mozilla/5.0 (linux; android 4.4.4; fa-ir; samsung gt-i9300i build/ktu84p) applewebkit/537.36 (khtml, like gecko) version/1.5 chrome/28.0.1500.94 mobile safari/537.36",2,www.google.com,www.google.com,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",7,4,2,0
66.249.66.194,2019-01-22 04:18:35+03:30,GET,/m/product/25852/53139/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-%DA%A9%D8%B1%D9%88%D9%85%D9%88%D9%86%DB%8C%DA%A9%D8%A7-260,404,32444,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
